Product,Review,Sentiment
AirCooler,After using for 2 months my review is --Really good cooler with superb airflow and good body but after getting delivered I noticed that pump is not working and that was immediately replaced next day by bajaj overall good experience.Pros---1. Good airflow than many coolers in the market2. 5 wheels for good balance3. Body is really made of good plastic4. Cord winder is given5. 2 yrs pump warrantyCons --1. Not easy to clean this cooler.2. A light indicator stopped working and company...,5
AirCooler,"Searching for air coolers for atleast 10 months. Tried many but all of them had some or the other problems. At last found this one on Flipkart and decided to give it a chance. And this cooler is impressive! Only thing that is necessary to point out that there's no IoT feature equipped in this product and the upper half of air deflectors drop down after sometime. Other than that, very good cooling, powerful air throw, looks good and fulfils expectations.",5
AirCooler,"Best cooler with great speed, powerful motor, good build quality and bajaj trust.It is better than Crompton like companies.",5
AirCooler,"After using a month, the sliding grill which is used to make plate up down for air adjustment is not working properly. If you set it to UPWARDS then after feew minutes it fails down. Very bad plastic material and the worst part is after sales service.Ia trying to reach them but the call is getting unanswered.",1
AirCooler,Very bad product. Do not purchase.Front wind reflector not fixed properly loose in condition.Wheel are missing,1
AirCooler,Cooler ok front swing  panel defect,1
AirCooler,"One big issue that it outer grull wings get down automatically in a minute & h nce all air flow goea downRest all is good like  air throw, need very cold water to give cool air",1
AirCooler,"Its nearly impossible to clean the water tank . Plus to drain the water, need to pull the knob from the bottom which is again impossible. Seriously dont know which great person designed this cooler",1
AirCooler,Its not good.,1
AirCooler,Makes a lot of noise and the grill also does not work well.,1
AirCooler,Within 2 days the on /off light has been not working .....and wheels are also not good quality,1
AirCooler,Swing is working but light is not coming,1
Syrup,It is amazing.,5
Syrup,So nice,5
Syrup,Good,4
DrinksJuice,Yummy 😋,5
DrinksJuice,Good,3
DrinksJuice,Good 👍,5
DrinksJuice,Good,3
DrinksJuice,Good,5
DrinksJuice,Super,5
DrinksJuice,Nice juice 🥤🥤,5
DrinksJuice,Nothing to be testIt thinks people are fools.  Always the old one will relieve the respect.,2
DrinksJuice,Nice product,5
DrinksJuice,Nothing to be testIt thinks people are fools.  Always the old one will relieve the respect.,2
DrinksJuice,Taste not good,2
DrinksJuice,Good,3
DrinksJuice,Good,3
DrinksJuice,Yummy 😋,5
DrinksJuice,Good 👍,5
DrinksJuice,Good,5
DrinksJuice,Super,5
DrinksJuice,Nice juice 🥤🥤,5
Antiseptic,"COOL DUDE !!!  very very effective on Prickly heat, and summer causing rash. I'm taking it with my bath water.... after use ... it's  leave a smooth and clear feel on skin. Also it gives a cooling sensation after applying on skin.  But the cool feeling is not so high and lasts very few minutes.  Hope it will more cool in next edition. It's also maintained the multy purpose using ability of other Dettol Antiseptic Liquids.",5
Antiseptic,"Ok ok.Not so strong like the regular dettol.Feels cool and refreshing when mixed with bathing water.Has minty scent.Goof for bathing.For washing and disinfecting clothes, I prefer the regular dettol only.",4
Antiseptic,"Great! Great! I am very satisfied💝 I have been given a brand new stock🤗 Its cool fresh feeling gives a great feeling this summer🧖. I can say with certainty, it is the best product of Dettol after Dettol Antiseptic!👌🏻✨",5
Antiseptic,Good,5
Antiseptic,its cool and safe,5
Antiseptic,Nice,5
Antiseptic,Good,3
Antiseptic,"Ist Priority iS Safety from Virus, Bacteria  and Viral Infections. The Dettol Minthol liquid is Clean the all Dirt Particles from Your Clothes Body Houses and Many More. It is Best For All 🙏💯 Thanks to FLIPKART👫👫👫",5
Antiseptic,Good,3
Antiseptic,I didn't received the product still got delivery confirmation notification. I got cheated and my issue hasn't resolved since a week. This Flipkart service is pathetic . I won't recommend to anyone,1
Antiseptic,not as expected,1
Antiseptic,"Very very very bad product,",1
Antiseptic,Waste product.,1
Antiseptic,Really bad,1
Antiseptic,Very bad quality,1
Antiseptic,"Verry bad not in Dettol antiseptic liquid only menthol liquid , wastage money 💰",1
Antiseptic,Total waste  no use,1
Antiseptic,Don't by this product totally worsted,1
Concentrate,Very nice💕💕💕thank you flipkart,5
Concentrate,Nice,3
Concentrate,It's delicious,5
Concentrate,Good product delivered,5
Concentrate,Sugar quantity is very low compared to mini pouch,2
Concentrate,Very nice flavor,5
Concentrate,Accepted Produt,3
Concentrate,Not good in taste,3
Concentrate,Good 👍,5
Concentrate,Very bas quality product,1
Concentrate,Very poor products,1
Concentrate,Sugar quantity is very low compared to mini pouch,2
Concentrate,Nice,3
Concentrate,Accepted Produt,3
Concentrate,Not good in taste,3
Concentrate,Very very yummy taste 😋😋😋😋😋😋😋😋 thanks Flipkart i love mango flavour rasna thanks,4
Concentrate,I love you Rasna,4
Concentrate,Good,4
AeratedDrink,The 🍷 was nice But delivery late,5
AeratedDrink,Great product,5
AeratedDrink,Very good product,5
AeratedDrink,Super,4
AeratedDrink,I like 🤙,5
AeratedDrink,Super packing and good taste,5
BathTowel,Good product 👍,4
BathTowel,Product chaala baagundhi andharu thappakunda konali idhi middle class valla ki chaala baaga use avuthundhi 😁😂,4
BathTowel,"Good quality product. Satisfied. Soft but length and breadth is little bit short, but it's OK.👍🏻",5
BathTowel,Good product. Nice quality. Length is also sufficient.,4
BathTowel,Size is big but very thin .....but ok in this price....,3
BathTowel,"The towels are very nice you can see from the pictures uploaded. The first pic is before wash and 2nd is after wash, there is no color bleeding or shrinking. You can definitely buy it. Thanks flipkart and Ekart😍",4
BathTowel,Good qualityAwsome for this rate,5
BathTowel,The towel is soft and big. Totally worth its price. The ends are loose and it would be better if they are tied. I have used it for 2 weeks and the towel seems made of good quality.,4
BathTowel,"Doesn't absorbe water, waste of money.Pay a bit more and get one with high GSM.",1
BathTowel,"Doesn't absorbe water, waste of money.Pay a bit more and get one with high GSM.",1
BathTowel,Quality is poor,1
BathTowel,Poor quality,1
BathTowel,Poor quality,1
BathTowel,Low ptoduct,1
BathTowel,"It is not even 100 GSM, VERY LOW QUALITY",1
BathTowel,Chipset productNo qualityPlease don't buy it,1
BathTowel,"like a napkin paper, total waste of money. poor quality item's",2
BathTowel,Normal quality,2
AirConditioner,"This is a pathetic product, don't purchase it. It doesn't cool the room. Despite the best option the oolong doesn't work. The outer unit makes loads of sound.The water gets leak from the inside of the AC device and the technician who did it was doing it on someone else's behalf.This review is after 15 days of usage. Don't purchase this ac, instead go for another brandsIt is not a AC but a Heater it seems, i have registered a complaint to the brand aswell as Flipkart and One Assist Insura...",1
AirConditioner,Not at all cooling the room some times it cools and some times it won't work plzz don't waste your money on worth less product no one will respond to you you have to keep waiting and remote also very worth less display light will glow in light only not in dark i am running it in c4 mode just for air blower. This is not ac it is just air blower just waste of money and worthless product go to higher quality products dont look in to 5k to 10 k difference just go to better brands not with worse p...,1
AirConditioner,"This is good product and thanks to flippant for arranging the installation , uninstallation of old ac and giving the best price only available on the Flipkart App...the ac is 2023 model with manual and auto covertable feature is the best advantage for user the price is very less and quality features are the best in industry ...thank you Flipkart and realme and Flipkart installation n unstallation team ...the installation is to be paid in cash to the installation team it's aprox 1700 inr",5
AirConditioner,I researched a lot and read reviews on major AC brands. I finally narrowed it down to this product. I felt a little sceptical as it was a risk due to the brand tenure in AC. After usage of nearly a month. Very good product at the price point. Makes you feel satisfied with the risk taken. Thank you Realme for providing such an affordable AC with so many features at the price point,5
AirConditioner,"I got it at a good price with exchange and HDFC CC discount. The total experience was great. Additional piping, etc was required. The AC surpassed my expectations. It has more features than described in the listing. The ODU could have been provided with a steel protective grille. Efficient fast cooling, v good air flow, low power consumption (ISEER 5.13, consumption 1285W full power and 455W half power cooling). Measured grille temp 15.3C.",5
AirConditioner,"This product is very good with 4 in 1 convertible quality  and 5  star rating at this Affordable price. Overall this product is upto the expectation for good cooling, energy savings(5 star) , Air flow throw and 4 in 1 convertible function and mainly a good product at this much of Affordable price having such functions. The only negative Point I found that while using it is that... The operation of indoor unit become noisy as the tonnage increases as compared to other company AC... I think...",5
AirConditioner,"Was tight on budget and hence opted for this AC as it had good ratings and a 4 star BEE rating. Contrary to what others have said the AC indoor unit is quite calm, and outdoor has nominal noise,nothing abnormal. Looks okay and functional. Cooling is very good.I'm using it in a 160 sq foot room and it cools pretty wellGo for it",5
AirConditioner,"Wont recommend this ac to anyone. Cooling is very poor. Even at 16 deg it doesn't give cooling of 27 deg of other company ac. During peak summer not at all effective. Fan speed at high cant be camparable to slow of others, its that pathetic. And blades lowest swing will be at around 60 degree. Its a big mistake buying this ac.",2
